Entry,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b1748,27.475357891733196,-1.7158819442369597,0.443732343230049,-3.86693007714198,0.000110214011824658,0.000209453992385973,astC,"succinylornithine transaminase, PLP-dependent","eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b0856,142.61455642240298,-1.71932522298332,0.429344533174067,-4.00453502988069,6.213958302899189e-05,0.000122025398797865,potH,putrescine ABC transporter permease,eco02010  ABC transporters
b2256,86.6213790177228,-1.7237955847011999,0.31682429478569796,-5.44085669272046,5.3024957068720004e-08,1.45175656453368e-07,arnD,undecaprenyl phosphate-alpha-L-ara4FN deformylase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b0788,36.7306768185578,-1.72851896337814,0.4704978347045471,-3.6738085404018395,0.00023896181527708599,0.00043661549306481403,ybhN,UPF0104 family inner membrane protein,
b1622,226.81204399812,-1.73210741904069,0.159217748401889,-10.878858898749199,1.4537134072399898e-27,1.99829102041849e-26,malY,PLP-dependent beta-cystathionase and maltose regulon regulator,"eco00270  Cysteine and methionine metabolism, eco00450  Selenocompound metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01230  Biosynthesis of amino acids"
b2147,164.231947038862,-1.7329057747056398,0.25226035169316297,-6.86951303712389,6.4421430230522e-12,2.5133831529643397e-11,preA,"dihydropyrimidine dehydrogenase, NADH-dependent, subunit C","eco00240  Pyrimidine metabolism, eco00410  beta-Alanine metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways"
b1422,309.513797941791,-1.73379355383848,0.36045223550890504,-4.81005077244319,1.50891962652439e-06,3.57744751489653e-06,ydcI,putative DNA-binding transcriptional regulator,
b2876,49.28159022571939,-1.7341996544364597,0.39281057298473604,-4.41484973599182,1.01080177217328e-05,2.17843793791691e-05,yqeC,putative selenium-dependent hydroxylase accessory protein,
b4118,138.59363502965,-1.7374504408525,0.41735558902633,-4.16299790043757,3.14096256915946e-05,6.38053116078104e-05,melR,melibiose operon transcriptional regulator; autoregulator,
b3118,77.124390427431,-1.74041319241054,0.4236903353143,-4.10774815318712,3.995354130281379e-05,7.987697443584409e-05,tdcA,tdc operon transcriptional activator,
b2308,646.450389755566,-1.7420421441689098,0.217247629977273,-8.01869343454356,1.06875875109654e-15,5.76304261516081e-15,hisQ,histidine ABC transporter permease,eco02010  ABC transporters
b0838,710.357447165666,-1.74425504678608,0.20214650482251897,-8.628667848190121,6.2070659474484495e-18,3.9490038269977795e-17,gstB,glutathione S-transferase,eco00480  Glutathione metabolism
b4238,1023.2448735684699,-1.74957351251959,0.235592491382993,-7.426270261200201,1.1170264794966301e-13,5.04852139161704e-13,nrdD,anaerobic ribonucleoside-triphosphate reductase,"eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b1102,2455.2265776548397,-1.7503008241160403,0.48558699294430896,-3.60450516498241,0.00031274822981741603,0.000562904378362011,fhuE,ferric-rhodotorulic acid outer membrane transporter,
b3012,512.4472048307659,-1.75262243222601,0.466284486136485,-3.7586977142383504,0.000170800041488537,0.000316654444492724,dkgA,"2,5-diketo-D-gluconate reductase A",
b1668,142.982481856413,-1.7586559480197501,0.332512944774457,-5.28898491218934,1.22997035346132e-07,3.2404283492878697e-07,ydhS,putative oxidoreductase,
b2676,1867.79052683387,-1.76009581564502,0.48247822028493204,-3.64803164504623,0.00026425709618780696,0.00048051684454163894,nrdF,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein","eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b0722,177.047403025457,-1.76219014872681,0.42247861489233396,-4.17107537898904,3.0316554875136302e-05,6.16793098801661e-05,sdhD,"succinate dehydrogenase, membrane subunit, binds cytochrome b556","eco00020  Citrate cycle (TCA cycle), eco00190  Oxidative phosphorylation, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0896,59.1231419253886,-1.7638997221694397,0.257902035810821,-6.839417597553671,7.951578067966701e-12,3.0886583622716895e-11,dmsC,"dimethyl sulfoxide reductase, anaerobic, subunit C",eco00920  Sulfur metabolism
b0727,4052.97488016312,-1.7648725717119598,0.23347650547735396,-7.5591013669816505,4.05863524465365e-14,1.8923654312945801e-13,sucB,dihydrolipoyltranssuccinase,"eco00020  Citrate cycle (TCA cycle), eco00310  Lysine degradation, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0581,189.42604960618198,-1.7658088898184099,0.358491591762854,-4.92566333602186,8.407464627009751e-07,2.0422540249274e-06,ybdK,weak gamma-glutamyl:cysteine ligase,"eco00480  Glutathione metabolism, eco01100  Metabolic pathways"
b2458,32.840869366746304,-1.76605189820412,0.22732797874030602,-7.76873972130645,7.927086669709579e-15,3.91556185990003e-14,eutD,phosphate acetyltransferase,"eco00620  Pyruvate metabolism, eco01100  Metabolic pathways"
b3680,81.33120506790699,-1.7685755261522902,0.33025536581980797,-5.35517574941463,8.54732963160546e-08,2.29514833123981e-07,yidL,AraC family putative transcriptional regulator,
b0488,85.4862248425852,-1.77574058528683,0.313698837755089,-5.66065401451437,1.5079718173696798e-08,4.3818721045802404e-08,ybbJ,inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX,
b0789,56.4406839020625,-1.7766454935226799,0.373506226968085,-4.75666900641656,1.96813473702836e-06,4.62076235162499e-06,clsB,cardiolipin synthase 2,"eco00564  Glycerophospholipid metabolism, eco01100  Metabolic pathways"
b2833,125.860266270448,-1.77849733999134,0.254199717605823,-6.99645678894569,2.62516687562723e-12,1.05523753349076e-11,ygdR,DUF903 family verified lipoprotein,
b2840,281.618430861997,-1.7801136702219,0.184750786939413,-9.6352156313449,5.6772677653329395e-22,4.9221540462184e-21,ygeA,Asp/Glu_racemase family protein,
b0651,384.07534186286904,-1.7839471584596203,0.219143675905837,-8.14053680119048,3.9352919563448897e-16,2.17054668610873e-15,rihA,ribonucleoside hydrolase 1,
b3103,557.361654340532,-1.7864635007671201,0.20179820511334098,-8.85272244995313,8.54098749066797e-19,5.6087227259262695e-18,yhaH,DUF805 family inner membrane protein,
b3426,1213.22913841467,-1.7873890384635702,0.440556103612461,-4.0571201347737205,4.96815301373141e-05,9.85827221049322e-05,glpD,"sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding","eco00564  Glycerophospholipid metabolism, eco01110  Biosynthesis of secondary metabolites"
b2153,2808.60197431002,-1.7930115201482901,0.224553400677497,-7.98478898444032,1.4076288806701698e-15,7.54432206145045e-15,folE,GTP cyclohydrolase I,"eco00790  Folate biosynthesis, eco01100  Metabolic pathways"
b2389,59.919891357646705,-1.7933112903780601,0.19849718753408802,-9.034441810769199,1.64841545992877e-19,1.1630973976571898e-18,yfeO,putative ion channel protein,
b0889,1637.16657481367,-1.79581558700827,0.11797836443240801,-15.221567069927799,2.5436441350650694e-52,2.8117866209698495e-50,lrp,leucine-responsive global transcriptional regulator,
b2128,24.402497787621304,-1.7961000435262,0.26743122158383104,-6.71611950500394,1.8662775433712802e-11,7.0430075712148e-11,yehW,putative ABC transporter permease,eco02010  ABC transporters
b3433,2315.42057196094,-1.7965865855265502,0.19269080129225,-9.323675927849369,1.12377909743634e-20,8.768782192642969e-20,asd,"aspartate-semialdehyde dehydrogenase, NAD(P)-binding","eco00260  Glycine, serine and threonine metabolism, eco00261  Monobactam biosynthesis, eco00270  Cysteine and methionine metabolism, eco00300  Lysine biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b2253,240.834363032381,-1.79693643125962,0.32583310616939504,-5.5148982630556205,3.4898177609092405e-08,9.69475028240023e-08,arnB,"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent","eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance, eco02020  Two-component system"
b3598,75.579727917873,-1.80137495181787,0.35797175034276096,-5.032170695293799,4.84957165137088e-07,1.21033994271749e-06,yibI,DUF3302 family inner membrane protein,
b4019,1922.16578599599,-1.8023517509182398,0.163170353540617,-11.0458285577569,2.2963929903712795e-28,3.40353664997486e-27,metH,"homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent","eco00270  Cysteine and methionine metabolism, eco00450  Selenocompound metabolism, eco00670  One carbon pool by folate, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01230  Biosynthesis of amino acids"
b3455,649.443026559366,-1.80522908920281,0.261801055587843,-6.895423263857321,5.37046574900393e-12,2.1076694722052397e-11,livG,branched-chain amino acid ABC transporter ATPase,"eco02010  ABC transporters, eco02024  Quorum sensing"
b3040,472.995105010645,-1.8134210434893199,0.17403080683929903,-10.4201151303277,2.0071008706366896e-25,2.3561232786721898e-24,zupT,zinc transporter,
b3110,2057.3920993201,-1.81898364872249,0.390383110163227,-4.65948346987127,3.17003850789514e-06,7.32588167373327e-06,yhaO,putative transporter,
b1760,28.426111197642,-1.82042399912693,0.32141570869758,-5.66376797980267,1.4808461021523601e-08,4.30776832128314e-08,ynjH,DUF1496 family protein,
b1959,43.3314000499214,-1.82087161055627,0.478647015052246,-3.8042055069695,0.00014226004237411,0.000266536647188216,yedA,"amino acid exporter for phenylalanine, threonine",
b3115,64.0736854834437,-1.8214630537121201,0.287086055753484,-6.344658743287,2.22919023898342e-10,7.75103761995152e-10,tdcD,"propionate kinase/acetate kinase C, anaerobic","eco00640  Propanoate metabolism, eco01100  Metabolic pathways"
b1796,298.00524572736,-1.82556558615603,0.431668271163761,-4.22909374653452,2.3463456556528303e-05,4.84047824607073e-05,yoaG,uncharacterized protein,
b3068,224.494180072232,-1.8270435168305799,0.20591537981352698,-8.87278802819447,7.13370386174289e-19,4.70788963811042e-18,mug,G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase,eco03410  Base excision repair
b1533,209.78966324831,-1.82774260861626,0.232351279564045,-7.866290265522139,3.6531237428894695e-15,1.87461069436862e-14,eamA,cysteine and O-acetyl-L-serine efflux system,
b2675,3828.61968664349,-1.83160322830533,0.47110175807426297,-3.88791422853616,0.000101109340794239,0.000192980633904399,nrdE,"ribonucleoside-diphosphate reductase 2, alpha subunit","eco00230  Purine metabolism, eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b4329,139.974503877459,-1.8319462579267702,0.303736892665383,-6.03135905503902,1.6258649260984197e-09,5.18439861651335e-09,yjiG,SpmB family inner membrane protein,
b3409,2583.29995587149,-1.8324002420690502,0.235332339850684,-7.7864361661117005,6.89257184595061e-15,3.43076793758105e-14,feoB,ferrous iron transporter protein B and GTP-binding protein; membrane protein,
b2255,181.40585520294601,-1.83296302064076,0.34189958684327104,-5.36111505007755,8.270981767507241e-08,2.2299709989021e-07,arnA,fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b1882,129.729116896104,-1.8439273482546699,0.41854418617585204,-4.40557391347908,1.05504168428714e-05,2.26641748049699e-05,cheY,chemotaxis regulator transmitting signal to flagellar motor component,"eco02020  Two-component system, eco02030  Bacterial chemotaxis"
b1068,205.87221483768903,-1.84446538116898,0.217957659772519,-8.462493968296549,2.6171928188401798e-17,1.6072714232368098e-16,yceM,putative oxidoreductase,
b2834,1280.16637772737,-1.8524251383361598,0.13777034701416,-13.4457463342657,3.26098912521798e-41,1.51779020161461e-39,tas,putative NADP(H)-dependent aldo-keto reductase,
b2440,34.561259304089695,-1.85876742155991,0.252193147452606,-7.370412084290381,1.70101411366484e-13,7.57179604622958e-13,eutC,"ethanolamine ammonia-lyase, small subunit (light chain)","eco00564  Glycerophospholipid metabolism, eco01100  Metabolic pathways"
b4196,49.257530998605006,-1.86491211823733,0.34809841861827095,-5.35742772299812,8.441511902452309e-08,2.2690305042761897e-07,ulaD,3-keto-L-gulonate 6-phosphate decarboxylase,"eco00040  Pentose and glucuronate interconversions, eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1920,1747.38675974684,-1.8659217573742801,0.32518924431778,-5.737956559076331,9.582568565973079e-09,2.83417551901077e-08,fliY,cystine transporter subunit,eco02010  ABC transporters
b2203,97.4238013484601,-1.86666804631917,0.39031870202826796,-4.7824202033341905,1.73197149523825e-06,4.07712544531241e-06,napB,"nitrate reductase, small, cytochrome C550 subunit, periplasmic","eco00910  Nitrogen metabolism, eco01120  Microbial metabolism in diverse environments"
b1981,1311.4837115107598,-1.8685243576409798,0.29258889396282395,-6.386176632795871,1.70084535053316e-10,5.95295872686605e-10,shiA,shikimate transporter,
b2802,118.979552438039,-1.8697946034422401,0.44453952138374203,-4.20613806759415,2.59771568565839e-05,5.32180672899746e-05,fucI,L-fucose isomerase,"eco00051  Fructose and mannose metabolism, eco01120  Microbial metabolism in diverse environments"
b4030,280.727247219703,-1.8710360429221,0.339846852291593,-5.50552706404568,3.68065407794359e-08,1.02142000719501e-07,psiE,phosphate starvation inducible protein,
b1607,40.8432217939965,-1.87376887650865,0.23176304776551998,-8.08484741020658,6.224207628404349e-16,3.4047057398261304e-15,ydgC,GlpM family inner membrane protein,
b0034,132.49513044671002,-1.87756120511843,0.24616220049791898,-7.6273335277335,2.39658980683894e-14,1.1456131094673302e-13,caiF,cai operon transcriptional activator,
b2258,25.960718858705697,-1.87954127305208,0.24369170879014604,-7.71278301745849,1.23103286511509e-14,5.93805489300062e-14,arnF,undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit,eco01503  Cationic antimicrobial peptide (CAMP) resistance
b2204,228.668250009265,-1.88320045341958,0.33694640577720597,-5.5890207496820095,2.2835366914043302e-08,6.50023910117563e-08,napH,ferredoxin-type protein,
b1854,2105.1758418781696,-1.88554126601464,0.17140430399808404,-11.0005479561104,3.79816859130637e-28,5.4467790663436705e-27,pykA,pyruvate kinase II,"eco00010  Glycolysis / Gluconeogenesis, eco00230  Purine metabolism, eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b0219,194.22378620461998,-1.8914409666826102,0.24291474938099303,-7.78643936402573,6.892397476340771e-15,3.43076793758105e-14,yafV,putative NAD(P)-binding C-N hydrolase family amidase,"eco00250  Alanine, aspartate and glutamate metabolism"
b3605,333.563502592167,-1.89640710437433,0.29325655510450105,-6.466716843545259,1.00155068323379e-10,3.6004254236032997e-10,lldD,"L-lactate dehydrogenase, FMN-linked","eco00620  Pyruvate metabolism, eco01100  Metabolic pathways"
b3537,62.5498614172931,-1.8981761673242301,0.243253005968854,-7.8032999418197,6.030897907203141e-15,3.0302977552670303e-14,bcsF,DUF2636 family cellulose production small membrane protein,
b4023,299.79900285601,-1.8995746489461898,0.15247773091067002,-12.4580464150471,1.26429847500714e-35,3.4939415147853595e-34,yjbD,DUF3811 family protein,
b2154,347.673569141268,-1.9009828810845102,0.180777659362326,-10.5155852099758,7.32247878777007e-26,8.870564485823739e-25,yeiG,S-formylglutathione hydrolase,"eco00680  Methane metabolism, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b2254,125.283524580511,-1.9028458696663002,0.316127182584817,-6.019241541039469,1.7523621637471898e-09,5.57436069594881e-09,arnC,undecaprenyl phosphate-L-Ara4FN transferase,"eco00520  Amino sugar and nucleotide sugar metabolism, eco01100  Metabolic pathways, eco01503  Cationic antimicrobial peptide (CAMP) resistance"
b3588,141.24633201475,-1.91083717607575,0.4569117557579421,-4.1820705026641,2.8886635785283698e-05,5.88152300371125e-05,aldB,aldehyde dehydrogenase B,"eco00010  Glycolysis / Gluconeogenesis, eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments"
b4056,756.957618946064,-1.91086561730259,0.145535799163483,-13.1298665227796,2.22047562836517e-39,8.29707301697578e-38,yjbQ,thiamine phosphate synthase,
b1732,177.541780844071,-1.91200077154062,0.391539893611706,-4.8832846990472305,1.0433306007616699e-06,2.5117568818699698e-06,katE,"catalase HPII, heme d-containing","eco00380  Tryptophan metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b4190,125.546078112371,-1.91219884635115,0.21686689802999304,-8.817384597287349,1.17164251593139e-18,7.656077819620659e-18,yjfP,acyl CoA esterase,
b1671,21.4886251324507,-1.91645260157266,0.30702158155738896,-6.24207781046311,4.3179604130698795e-10,1.46303307482432e-09,ydhX,"putative 4Fe-4S ferridoxin-type protein; FNR, Nar, NarP-regulated protein; putative subunit of YdhYVWXUT oxidoreductase complex",
b1326,70.93064790538921,-1.9193611534458999,0.284873500223616,-6.737591077932019,1.6103400231392302e-11,6.103188687697661e-11,mpaA,murein peptide amidase A,
b0968,73.9048657245358,-1.92094690977916,0.272502119606576,-7.04929162588724,1.7983090907494097e-12,7.339867719627969e-12,yccX,weak acylphosphatase,"eco00620  Pyruvate metabolism, eco00627  Aminobenzoate degradation, eco01120  Microbial metabolism in diverse environments"
b3518,192.18336525187001,-1.9214067002067,0.289769061612668,-6.63082072845662,3.3382547375040797e-11,1.23884280230634e-10,yhjA,putative cytochrome C peroxidase,
b1136,17930.9612488758,-1.9236389775707798,0.24504443734894898,-7.8501638249044206,4.15494164053246e-15,2.12390369409106e-14,icd,isocitrate dehydrogenase; e14 prophage attachment site; tellurite reductase,"eco00020  Citrate cycle (TCA cycle), eco00480  Glutathione metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b4128,23.8980106849236,-1.92537564567209,0.464526725290277,-4.14481135497414,3.40093571601058e-05,6.85614168280856e-05,ghoS,antitoxin of GhoTS toxin-antitoxin pair; endonuclease for ghoT mRNA,
b0873,964.349218739395,-1.9264767815233401,0.5018980869013061,-3.83838239634924,0.000123847506235167,0.000234523507524552,hcp,hybrid-cluster [4Fe-2S-2O] subunit of anaerobic terminal reductases,eco00910  Nitrogen metabolism
b3271,126.93060889838101,-1.92926853733248,0.269652044189802,-7.154659417209981,8.38809162762685e-13,3.5323185854117503e-12,yhdZ,putative amino acid ABC transporter ATPase,eco02010  ABC transporters
b1611,444.912389888948,-1.9312448671865499,0.389731057147569,-4.95532709484659,7.220871055477199e-07,1.7656194387263598e-06,fumC,"fumarate hydratase (fumarase C),aerobic Class II","eco00020  Citrate cycle (TCA cycle), eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b0655,1828.1652116928,-1.9350406494637298,0.3142410573524,-6.15782248751066,7.3751954754765e-10,2.4488602748985197e-09,gltI,glutamate/aspartate periplasmic binding protein,"eco02010  ABC transporters, eco02020  Two-component system"
b0485,46.86550166609221,-1.93603600655085,0.442080988498532,-4.37936952033684,1.1902316077109599e-05,2.5465197219816e-05,glsA,glutaminase 1,"eco00220  Arginine biosynthesis, eco00250  Alanine, aspartate and glutamate metabolism, eco00471  D-Glutamine and D-glutamate metabolism, eco01100  Metabolic pathways"
b3713,353.197199558645,-1.9369250774718298,0.22492888038220604,-8.61127781448314,7.22506601846084e-18,4.5856698916212004e-17,chrR,"chromate reductase, Class I, flavoprotein",
b1525,433.445214046682,-1.93843923416706,0.35503226285261497,-5.45989600661101,4.76413556404272e-08,1.3097670105083198e-07,sad,"succinate semialdehyde dehydrogenase, NAD(P)+-dependent","eco00250  Alanine, aspartate and glutamate metabolism, eco00650  Butanoate metabolism, eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b1707,293.84195263231896,-1.9404571262267198,0.261736684574522,-7.41377590757337,1.22753271937149e-13,5.51973610930943e-13,ydiV,"anti-FlhD4C2 factor, inactive EAL family phosphodiesterase",
b2463,806.476254100164,-1.9415310810218,0.32072370825973195,-6.05359389100569,1.4164944780593e-09,4.560630886275879e-09,maeB,malic enzyme: putative oxidoreductase/phosphotransacetylase,"eco00620  Pyruvate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments, eco01200  Carbon metabolism"
b0857,168.714353856385,-1.94224421040617,0.36414851295302103,-5.33365959579447,9.625288770142198e-08,2.56481988474037e-07,potI,putrescine ABC transporter permease,eco02010  ABC transporters
b0328,145.15750041453998,-1.95326713085473,0.517695341279929,-3.77300503810899,0.000161293029580276,0.000299657148092767,yahN,"amino acid exporter for proline, lysine, glutamate, homoserine",
b1534,124.55097894222901,-1.9540540948141203,0.32153861338841805,-6.07719886026139,1.2230006004815e-09,3.97625072681058e-09,ydeE,putative transporter,
b3845,41.775164756366,-1.9602171057442799,0.310054558982358,-6.322168305404019,2.57918232448947e-10,8.90959727457104e-10,fadA,3-ketoacyl-CoA thiolase (thiolase I),"eco00071  Fatty acid degradation, eco00280  Valine, leucine and isoleucine degradation, eco00281  Geraniol degradation, eco00362  Benzoate degradation, eco00592  alpha-Linolenic acid metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01212  Fatty acid metabolism"
b4045,180.015150289691,-1.96119547945855,0.353017151538747,-5.555524627939469,2.76779185067828e-08,7.803349394101469e-08,yjbJ,"stress-induced protein, UPF0337 family",
b0516,142.399571520867,-1.96890675979544,0.229620737946959,-8.57460339775691,9.94288242472702e-18,6.23604422524841e-17,allC,allantoate amidohydrolase,"eco00230  Purine metabolism, eco01120  Microbial metabolism in diverse environments"
b3749,493.39789322607004,-1.9735881544812,0.44624102390383297,-4.4226954689547195,9.747709125677361e-06,2.10453073621678e-05,rbsA,D-ribose ABC transporter ATPase,eco02010  ABC transporters
b0111,186.94123318658902,-1.9786045708330802,0.22992630436650102,-8.6053858704187,7.606044734454789e-18,4.804484923930611e-17,ampE,ampicillin resistance inner membrane protein; putative signaling protein in beta-lactamase regulation,
b2146,103.347734675574,-1.98423139213586,0.332676202446959,-5.96445245419145,2.45455726288013e-09,7.697329099788409e-09,preT,"dihydropyrimidine dehydrogenase, NADH-dependent, subunit N","eco00240  Pyrimidine metabolism, eco00410  beta-Alanine metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways"
b1466,26.5310797687792,-1.9867081830839801,0.41518918252275705,-4.78506730597464,1.7093004371197799e-06,4.03646196707686e-06,narW,"nitrate reductase 2 (NRZ), delta subunit (assembly subunit)",eco02020  Two-component system
b1440,91.1446387853526,-1.9932897497552202,0.289452675300789,-6.88640983429801,5.72179973827861e-12,2.24223555474936e-11,ydcS,putative ABC transporter periplasmic binding protein,eco02024  Quorum sensing
b3486,421.539640090643,-1.9964385900526598,0.33308786550404496,-5.9937295735212395,2.0508230341704997e-09,6.4694809865093106e-09,rbbA,ribosome-associated ATPase: ATP-binding protein/ATP-binding membrane protein,
b0487,254.460020886037,-2.00213412609173,0.303723862281708,-6.59195530786029,4.34071278361494e-11,1.59721373300006e-10,cueR,copper-responsive regulon transcriptional regulator,
b3507,44.530920010296605,-2.00827103026923,0.47657662418093605,-4.2139520244424995,2.5094061149959303e-05,5.1608173822358204e-05,dctR,Putative LuxR family repressor for dicarboxylate transport,
b4188,50.5971038254393,-2.01388896488699,0.4340843853407829,-4.6393950874458705,3.49430467938752e-06,8.02631196053254e-06,yjfN,DUF1471 family periplasmic protein,
b0209,1091.87334810059,-2.01572669016002,0.173769109078689,-11.6000289168038,4.11939032635956e-31,8.217099651001429e-30,yafD,endo/exonuclease/phosphatase family protein,
b2093,10.2205709118877,-2.02204713417293,0.8060146061634749,-2.50869788054786,0.0121177075839184,0.0177027963767266,gatB,galactitol-specific enzyme IIB component of PTS,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b0806,86.2241951155353,-2.02233838630997,0.368064547220024,-5.494521006124081,3.9177229425039906e-08,1.0826790590065699e-07,mcbA,colanic acid mucoidy stimulation protein,
b0515,168.857840111168,-2.02315335218973,0.30351341365058,-6.66577904368631,2.6326508716231997e-11,9.83721515833288e-11,allE,S-ureidoglycine aminohydrolase,"eco00230  Purine metabolism, eco01120  Microbial metabolism in diverse environments"
b2801,59.9445460502878,-2.0232764221794297,0.5327123080460611,-3.7980658445843303,0.000145829588995461,0.000272839139354694,fucP,L-fucose transporter,
b3457,247.07323626478401,-2.02442441554047,0.285436008410617,-7.0923932366242095,1.31812324032518e-12,5.47258365662396e-12,livH,branched-chain amino acid ABC transporter permease,"eco02010  ABC transporters, eco02024  Quorum sensing"
b3070,328.577311301805,-2.02446740857644,0.268285996734657,-7.545930213341331,4.4907048584484396e-14,2.0828391589971498e-13,yqjH,putative siderophore interacting protein,
b3995,500.518494098565,-2.02706175880681,0.260910586591164,-7.76918171581565,7.89947737771486e-15,3.90994654535029e-14,rsd,"stationary phase protein, binds sigma 70 RNA polymerase subunit",
b3128,106.400811622433,-2.03536095082199,0.315672804935409,-6.4476917840244505,1.1356641879837399e-10,4.04898544167696e-10,garD,D-galactarate dehydrogenase,eco00053  Ascorbate and aldarate metabolism
b1648,27.2263822797207,-2.03566145230629,0.329714070591563,-6.1740205647092,6.65748758247188e-10,2.2160996933874397e-09,ydhL,DUF1289 family protein,
b0585,3330.09146600281,-2.03599643192133,0.383733904688293,-5.305750696111071,1.1221023228621199e-07,2.96507715393744e-07,fes,enterobactin/ferrienterobactin esterase,
b3491,110.403742021526,-2.0415110433973402,0.503699567983647,-4.05303314348607,5.05578364939556e-05,0.000100246592091528,yhiM,"acid resistance protein, inner membrane",
b1708,284.029440704936,-2.0489325712647,0.199833873506003,-10.253179480120302,1.1451347522477599e-24,1.2400173460054299e-23,nlpC,putative C40 clan peptidase lipoprotein,
b2713,63.1332482386955,-2.0753959004551596,0.48155568111846,-4.30977347341194,1.63421856249482e-05,3.44093797325299e-05,hydN,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",
b4144,1157.86791366836,-2.07948829735419,0.132970182116017,-15.638756481057,3.9639324729752794e-55,6.572695531752139e-53,yjeI,DUF4156 family lipoprotein,
b3515,167.57003698336,-2.08048338454907,0.41593830363893397,-5.0019038072413,5.676691500512921e-07,1.40487523795343e-06,gadW,transcriptional activator of gadA and gadBC; repressor of gadX,
b4470,2030.1788115485601,-2.08323758056486,0.37322427118431606,-5.58173125760105,2.3813614367729398e-08,6.74253136793876e-08,yhaM,putative L-serine dehydratase alpha chain,
b0445,160.045749052789,-2.08404224917302,0.399085076797312,-5.2220500598459205,1.76953114837258e-07,4.5980079692776096e-07,ybaE,putative ABC transporter periplasmic binding protein,
